Champion,Aatrox,Ahri,Akali,Akshan,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Bel'Veth,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Corki,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Gwen,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,K'Sante,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lillia,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Milio,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nilah,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Rell,Renata Glasc,Renekton,Rengar,Riven,Rumble,Ryze,Samira,Sejuani,Senna,Seraphine,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vex,Vi,Viego,Viktor,Vladimir,Volibear,Warwick,Wukong,Xayah,Xerath,Xin Zhao,Yasuo,Yone,Yorick,Yuumi,Zac,Zed,Zeri,Zilean,Zoe,Zyra
Aatrox,0.9999999999999999,0.2802817410326365,0.4309545039569067,0.3310647437282279,0.35183560348347664,0.3526860341247476,0.26313979446231495,0.2749715527018097,0.2896684241211537,0.29361232782277863,0.2745817884721307,0.2885961876590992,0.25880805381077904,0.45799335532462393,0.38931086242295476,0.23931046955163895,0.3535290989032468,0.28388857706628906,0.9227691769879374,0.3215194926204239,0.41450534405175354,0.32974262607474436,0.463520275971644,0.3685557845376109,0.46644749627484816,0.29759769118688245,0.3799452201265554,0.29534407179643923,0.31146337715046674,0.2852169705231287,0.24565744654808866,0.8711734304097548,0.38416585824782473,0.34888811325982194,0.4360957849079688,0.5335964856259668,0.4254417023605721,0.33723309346352254,0.3063838717412198,0.8568725556717613,0.4473699515402363,0.7616054745736602,0.4586177301289255,0.435933261130271,0.28478906166139106,0.25218990463498986,0.42256281093611614,0.85713612393075,0.8807155291203315,0.29775285795455,0.3042320422230634,0.908218729786679,0.2586747001555709,0.29874830451986795,0.2884783978574132,0.24806246184155153,0.3357231215993492,0.40743354408912297,0.4196823277562628,0.37263056516936804,0.7515256496304377,0.35329302545647234,0.30154451820085,0.9029878031465208,0.2978361296342413,0.28533566748647615,0.3970143803981792,0.39590480681100665,0.38395479304194774,0.28068823371573604,0.3631685680370593,0.25118985238154734,0.2699391110865313,0.4358390823104479,0.28785993243180436,0.3670612909765752,0.3936254598295037,0.24813063228497034,0.2997563636915523,0.4185495261130489,0.26333590043162347,0.24641353706804886,0.45381356678341767,0.3436275360703622,0.27955428622219086,0.26098029843313414,0.3757196054035893,0.4375880979894802,0.4122502473154682,0.4428369616554042,0.28281504853881995,0.903990351670626,0.4333607165973028,0.4351143647047313,0.3718448968658302,0.4169985359053128,0.3344989054752196,0.3171062748639413,0.42170922045593473,0.41560686532734975,0.3488530073575349,0.24596715763840113,0.9472471935736484,0.43301866490518415,0.4798309297624402,0.43032674458671616,0.36141824870689004,0.2961869562038496,0.3721133528325607,0.2758051573316574,0.24099742942466024,0.45550192566932957,0.3496271349483854,0.4056554895265063,0.4411335603208735,0.4183038886305047,0.4459638769027039,0.29697412748940205,0.41906196929729844,0.24729866956501811,0.24452676213957925,0.7793210365249394,0.3732605371069908,0.2737840341113213,0.3751800502678329,0.26887281863236345,0.38327143242942635,0.3964074393095726,0.32996875510603657,0.34697479547929644,0.30476167674729016,0.42007823780748166,0.44108320780331045,0.2958927264698211,0.2998342176813045,0.42601498560777273,0.41508491857682406,0.7354890189107691,0.32438981180259907,0.2716880619829105,0.27692891414816523,0.27614291723115986,0.38630454150497545,0.44408983347604747,0.2882017401968309,0.35497286969335373,0.4383790620782644,0.4234882314593834,0.4434974029819153,0.30006896153650187,0.2853876325533077,0.3897548682392073,0.4530847679748974,0.43621863337398814,0.4590460574012083,0.23788478682042827,0.4248478529541256,0.4074507855663113,0.3077782878918672,0.27479214324055334,0.2844181915063166,0.24110783592129512
Ahri,0.2802817410326365,1.0,0.34736086446972636,0.46531841370379645,0.35852402052775173,0.3902568367124033,0.5069826300555518,0.5273338708504102,0.39059761424161693,0.3795580574400173,0.9769623116094894,0.9570646633755692,0.4811342904650009,0.24569003682785903,0.3499371979677888,0.48225783718759707,0.36020670794792153,0.3880415593104831,0.3455430503857066,0.49168612233895476,0.42013691634790096,0.8861369281133733,0.3142127354786951,0.42731236488061175,0.2372782216532564,0.3897977893624041,0.42015499864170425,0.46457275966041456,0.43474916546967535,0.424354591360689,0.464580559477455,0.35520405228162055,0.44214479460282374,0.8761782575258994,0.3135110936451458,0.2814810568451837,0.324811702525872,0.3935474975372978,0.3876863539170948,0.4272345562655693,0.31297645698389515,0.4926406094786318,0.3083572996601349,0.8465209507526389,0.4910375962854085,0.48180233847141374,0.3164412221348462,0.34478222611508125,0.34780421204846074,0.422003571683073,0.38698771375016755,0.31741472923583947,0.43553186897673135,0.38911452770308325,0.466133950935396,0.4804111402775979,0.4805827904101869,0.4023593930810869,0.3163233800249915,0.3592869392127846,0.4170426171260089,0.3595009295555341,0.38897815668825236,0.28115018327175023,0.42297282276112513,0.9996537194305231,0.3027850916612301,0.3130559691298565,0.4369247413198366,0.52783984754608,0.4133897133177686,0.48174159352379264,0.9576063799913956,0.3747156493926928,0.5496506187710777,0.38511243597513695,0.35454711790595506,0.4822697156089647,0.3886227786363141,0.29017230894452645,0.4798697732378687,0.4821184981725979,0.3099542228210175,0.36768903766935945,0.5082179882721772,0.5058084109232793,0.3680866871780518,0.374111802198923,0.38367938068334917,0.30613407825988237,0.5081805281478378,0.31663442411306997,0.38321507015427564,0.3038960132803366,0.39717306078346415,0.3985673274903563,0.42164638053265324,0.39203216675289854,0.308337559978739,0.2614544338838914,0.36863604499818947,0.48182697270875774,0.28914387489986054,0.2763115366793026,0.2785400227489182,0.3678332154817788,0.4897300313202634,0.3903424571248228,0.3566315963511347,0.381660292088127,0.9164120985338513,0.23568633099403302,0.3511601347242474,0.269748741930955,0.2503425094502859,0.3514107590129739,0.317626314236144,0.39014567531163696,0.30936541189058514,0.4817409623974518,0.9324763729912979,0.9196213116353651,0.9197685918065095,0.9774848043934135,0.35278349778251533,0.4920912230806223,0.4058717092951347,0.31665915993814103,0.4238802547102124,0.38735653213945204,0.41934318233594514,0.31568836215144286,0.2907071754284862,0.5270621023694415,0.4215215423428408,0.30688787465647344,0.3756713635072923,0.4242842291568719,0.410742808770818,0.9771514468008644,0.5078318951712532,0.9775952679140001,0.3498987471672603,0.29015936942809134,0.9780067422065097,0.436229530662398,0.31058186685011757,0.30939680045918794,0.31444853480516305,0.38940296201673624,0.5081673742231241,0.35699936106061503,0.3336959964097989,0.34752277261120285,0.31586316731572905,0.480253440838856,0.2792016127282453,0.35208213828664464,0.38629735487213857,0.50801573466566,0.9582036614677215,0.4824137012544658
Akali,0.4309545039569067,0.34736086446972636,1.0,0.3985077084353813,0.3405723364445793,0.33852835293178685,0.2938787896879626,0.299704433049286,0.31026352289855436,0.30542538760420235,0.30758151907130454,0.30795620275868135,0.27331642785910754,0.37790496962008935,0.3392772947694676,0.2630170162752265,0.34176678958257956,0.29936305308381234,0.44943205480368953,0.3452453442636798,0.41299784056598976,0.3564130969227626,0.4223744530217337,0.37113694245472406,0.4029259291978821,0.3167731842237238,0.8624098282715782,0.2699619501322648,0.379499725529532,0.306956052779623,0.2715288373218324,0.4631752769043187,0.4207929298047508,0.36166135549158246,0.4341332479866905,0.440219127072057,0.3591536948439885,0.33366703053263763,0.3271114676857564,0.4500138767722799,0.4126648317613303,0.34020013306926705,0.4220709767243638,0.9360617891692683,0.312181032385857,0.26850237811144884,0.37977272992104893,0.4498056982401609,0.44655926383177214,0.3119815341301756,0.31665643613878225,0.42125495184437445,0.27199156576459466,0.31547696541079373,0.31082665302211304,0.2735341065712628,0.4159757203793416,0.41136294589564015,0.42016328102694067,0.41667314988525705,0.3506595900102666,0.43300117944439853,0.31855955848746725,0.4020359362597681,0.31583926092660536,0.8015346119495266,0.9160007397972255,0.3878996827041021,0.3925616634497469,0.30996597641320806,0.39047745281923646,0.26547384585578376,0.3009064063050019,0.4052041076827574,0.35330943916671853,0.37039780246218085,0.42299469535602363,0.2653497478100348,0.31483820528557777,0.37764118630947796,0.27847855037423785,0.26292910847705886,0.42063137216923085,0.3370255078399738,0.3067842096953777,0.3125550444954828,0.41694091376920905,0.4782900022376204,0.3745305624887794,0.4123232710566158,0.3086414381371249,0.4197831996247152,0.47695495253202025,0.4058672898026192,0.45779617473816137,0.9122735317620432,0.39513120978398586,0.34146370876899973,0.37967348129156775,0.38654604101431445,0.33946194607771546,0.2616787731424833,0.899424311356351,0.44191076467698,0.9036165213075298,0.4113796923248958,0.3474102194100971,0.3177273109622598,0.3336776093017595,0.7461074048373701,0.26387920103483814,0.3948039310069071,0.42208832990943446,0.458727136306636,0.37833611979449633,0.37913121852492215,0.41692387592179325,0.31769590306802936,0.3789225666234851,0.26200873421956944,0.2644030053639117,0.33309693851788413,0.8992809817979208,0.7551540936227173,0.37261038231917454,0.2998272898082582,0.4748482822712321,0.387713640477966,0.3970441715661711,0.3236953076262328,0.3565997880096718,0.3791919235401872,0.46109046913295404,0.31533978029669535,0.35509494222867743,0.38082094922448767,0.3708872552278775,0.3054061710491904,0.37845668469868005,0.7542479355738838,0.30689976900885696,0.307346025356143,0.4214835598755653,0.411070421006439,0.31356915053191636,0.3493692779588768,0.4100290802809544,0.38085121674514394,0.41159720618629597,0.31856866352783203,0.3099859657694913,0.4222939102471186,0.925964729805633,0.9146213411355721,0.4214813951033387,0.2663842679717273,0.35830460634528977,0.5273343005027193,0.31995876296323117,0.30329089009636506,0.759254293942999,0.2607730564350298
Akshan,0.3310647437282279,0.46531841370379645,0.3985077084353813,1.0,0.3203741816546396,0.31592303039395875,0.41982608480620853,0.433416748831413,0.48172846019702,0.4644772245811456,0.43310083314240444,0.4655720693549078,0.3912561359960523,0.3057107454714655,0.3171051072685056,0.3887863162189736,0.3219423750727933,0.4786851529863163,0.8413016506496203,0.41536508342595335,0.35193224782833665,0.5274624257853984,0.36439661426268183,0.3558812009148618,0.2911954919636882,0.48242126739720737,0.39048657249744345,0.38290008481737187,0.3590953456476588,0.9158868787144807,0.3804200514934061,0.40431904976560096,0.40738121009724404,0.3518566245013456,0.3672578021925072,0.335012359259166,0.37292758104828194,0.31627602854360504,0.4817476912828612,0.3952686896221024,0.35927644098245237,0.41413238973888,0.3583488913885732,0.4400390299966599,0.41419075108445796,0.39077436547665734,0.36547095547125685,0.3908246215375759,0.4302828270534924,0.4658533109579216,0.48109939056799256,0.3662745215257654,0.43685930632375036,0.4819260571780112,0.38300187261520696,0.3886457429916622,0.4028048291972858,0.3347925848207017,0.8149790297684554,0.40589288241958643,0.37849112328628903,0.4125221876660268,0.4822049331414969,0.3268078401594425,0.46654284536613855,0.46596529069796566,0.35490624664463194,0.36678739871394217,0.36670757775354407,0.4348570792006332,0.49268744438537176,0.39057965418087165,0.4212722234788395,0.347361394616983,0.46616538417870523,0.3140613335592808,0.4051089455988629,0.39036777095087843,0.48176633022735493,0.25921669873786785,0.39087564876595915,0.3899583982212077,0.35897485703561677,0.3270058347168886,0.4234522797196075,0.4243020295600536,0.41376813282426095,0.4190721873712302,0.3531776230089751,0.35250216791958305,0.42396915099548993,0.3650147569635985,0.42627791288525785,0.3481029265976077,0.4442280857419001,0.4466897639292182,0.957091375049294,0.3455367911229571,0.3582236941260975,0.3188452923448006,0.32856066270084977,0.38968781728693647,0.3409376161708957,0.3301705884495945,0.335682019113153,0.3035772101059614,0.4147658466994735,0.48246074877862843,0.3200214657774389,0.4632545169561372,0.3812954988206397,0.2875163659593432,0.4007702649431558,0.31619604409555935,0.3052455444983512,0.3171731184387144,0.3643957146135281,0.4824619488305181,0.3588040979463382,0.3898348313126699,0.3900562055481119,0.3997569423365753,0.8488196558365861,0.43337198899836316,0.3209277333122899,0.4121966959972298,0.4573279758796289,0.3701425249890295,0.5082001949802931,0.43609446022724807,0.5062847154726426,0.3643828203833386,0.3458906718349828,0.43666762387183033,0.5074218687386725,0.3576691713082412,0.4213495059301934,0.4656908015491158,0.4894257510658915,0.4325850374825452,0.4225590842368113,0.43381883447654135,0.40005600644348405,0.3458869279453938,0.4362199118380853,0.361783626200035,0.3558746411914557,0.3592857347546093,0.359951058241406,0.4824456364189059,0.4242504327800374,0.4066890420569893,0.3813917351151592,0.8356457055040429,0.3651035032464587,0.38670542461837915,0.2580629810879468,0.4082712847370492,0.4809766946309285,0.42258535828440447,0.42422372817296883,0.38925557334559097
Alistar,0.35183560348347664,0.35852402052775173,0.3405723364445793,0.3203741816546396,0.9999999999999999,0.4816177602089251,0.3951430309245323,0.35629963858573377,0.31542130478717745,0.3527151539769047,0.36928030361779357,0.35681466931303163,0.8747946472747847,0.3222186619164401,0.5273517820951159,0.4176903989246814,0.9995924741132762,0.30224403760620794,0.4264794635328307,0.35365126513364353,0.46770681940597914,0.31617182213056283,0.4348644167845669,0.42598012343543656,0.8075710751624863,0.3223656415274509,0.4256623753861817,0.361177834642651,0.43666212402473314,0.3131789600539378,0.41530226152042593,0.39024282574067304,0.4358640482862993,0.5064209113343966,0.39879973582227135,0.3575130524141187,0.3105737964586674,0.43634247195518094,0.3319894280250999,0.4261763222021374,0.4248230046759335,0.39124532268831247,0.4363173399474668,0.3819431631648993,0.4061236589863578,0.4202716010439882,0.43568487483169593,0.3842208483986729,0.38308482213897455,0.31489296157060437,0.31858607944699524,0.4353849490612657,0.3726539048291704,0.3186489572502115,0.8578940447907937,0.3795376947005398,0.435368107965483,0.36481418260396153,0.43599450990767885,0.3898437113919511,0.30587193676347035,0.399609408052627,0.3220579522364429,0.36041975096962864,0.3199977980580363,0.3622562411008864,0.34075056121303776,0.49963995071106104,0.40848304534129837,0.369747967981424,0.3169490607039021,0.4164879832645938,0.401668136126494,0.49679123879952114,0.36306930460969006,0.5107471860755471,0.3885951270972532,0.4169770436475755,0.3181331123482166,0.3727726192147628,0.42983512369904897,0.4141642820642545,0.43633010244917514,0.5485642109710287,0.40621498964161773,0.3606327710322144,0.386937659753871,0.3780546091569773,0.46795258266149975,0.4263280959621819,0.4075218709070042,0.43609326336641097,0.4176334665265652,0.45715396208691145,0.8859231849788158,0.3902162663524129,0.3131085110684799,0.9657324125109397,0.8865384841590715,0.3363668554352045,0.5487357125347314,0.41246500037627387,0.3714542770945003,0.31604279441373023,0.3189298808990439,0.3716718384244667,0.35349348082703935,0.3229787879207986,0.4812770561712738,0.34598777958697857,0.40541863822405044,0.3921358576719904,0.4362766968021238,0.4346097584963302,0.3781099723508478,0.4822754158753825,0.4354182547351714,0.3227477728602559,0.43660677896425226,0.41247870951624055,0.41833492201724276,0.38227244655350606,0.4244260391728071,0.3652347916010029,0.5103849546117424,0.39347256176627576,0.39923728552403775,0.8992060663561943,0.3179063279130181,0.8263463294890152,0.315942701735268,0.4363050208381767,0.33223900610462115,0.36985763152209683,0.3163314347405098,0.43554715568300884,0.3812883519960923,0.31022471409127167,0.30030752387713355,0.3641275512932923,0.40716745880698,0.36753310267720474,0.39053093177847475,0.31735188406884535,0.37097123231273726,0.2966572707602693,0.4261591148460214,0.4361639728277773,0.4250998337328439,0.3235438906685936,0.40758434218777506,0.3894469065455192,0.32555009930890666,0.33359436993151914,0.4357341204415325,0.42255966137241996,0.43115714151252826,0.34502079323452767,0.3212153460703464,0.4032264190351912,0.4076104202108167,0.41340752290053107
Amumu,0.3526860341247476,0.3902568367124033,0.33852835293178685,0.31592303039395875,0.4816177602089251,1.0,0.3796155252533431,0.39118070430131247,0.31027095418912276,0.3042194112355049,0.4025787663483944,0.3899499892462366,0.41121824884233227,0.37139777194618107,0.4664194107557983,0.4016935310162424,0.48148600387991425,0.29786562130827765,0.41467080547751667,0.38451807647418995,0.49248874058486536,0.31102056605127054,0.42395971968439716,0.490476900399727,0.3966529196535108,0.3177269370589591,0.45397813946993526,0.43678141099067835,0.507803148848899,0.3497181902442471,0.4418070802550441,0.382293500351979,0.4237336091615338,0.4835592392218402,0.39021928575881226,0.3580793885121929,0.3114803553845242,0.5057027113549094,0.3731144782511048,0.41424215549141524,0.4530247070379151,0.3785933707625412,0.42460546865344795,0.3728383639465678,0.431452354514439,0.4063359700948431,0.9155660845846456,0.41491229125183265,0.37349153670721086,0.3533663321536501,0.3156584370288212,0.4234675561500578,0.3637094900073857,0.31454839284383046,0.39481171586803976,0.45916083412264475,0.46296223357793886,0.40643341916938036,0.3823030500011248,0.42130615849155595,0.34620611771849114,0.8861076219683636,0.36366175785928617,0.3953588690652525,0.3577988001897383,0.3942966092322181,0.3810226635089035,0.4365619773672139,0.4679661315023908,0.4037797989896701,0.31353171326176793,0.40288940869657663,0.3863032403159967,0.44403440590764387,0.39544167117660567,0.49048586340834555,0.4240229123904832,0.4026998813966475,0.31444338647827114,0.3718869658915558,0.4164466789241711,0.3999499383408551,0.42382769861756997,0.47898324133284464,0.39190691935913546,0.886517683255833,0.3774115598197126,0.4080174989704769,0.49229492868537783,0.4534981083425732,0.3935721928407736,0.42347477091996677,0.3709971635569526,0.44365091916824695,0.380023738612017,0.38117835975533737,0.31021033417763905,0.4449992210549475,0.46647538022437574,0.38274374933446187,0.4799166408583576,0.3983601224690714,0.3692976835422985,0.35865108361442455,0.32285098379737026,0.4080268461012286,0.385351338969839,0.3178892252855238,0.5046500141148134,0.29533737179505765,0.3907461996828403,0.38960295357533675,0.4245025454918351,0.37846041655309304,0.41714016318059877,0.4659070399452274,0.42172178260937454,0.31788056215102034,0.46602275477688315,0.8486243859248461,0.4032742661065324,0.3695318977255231,0.4510309365317583,0.3986986768255143,0.45290843320974616,0.4175265393372478,0.3884254914222738,0.3906913259905669,0.3135079025046909,0.3226506303596756,0.3138629518031005,0.46567988025234275,0.33357721963317366,0.40648021606190554,0.3133705004989886,0.46648031057909767,0.37295722500881184,0.3470836566194545,0.29808932641283525,0.39735777127089245,0.3922388354316091,0.40112166810973016,0.4246625956258937,0.3628359621916772,0.40616913144965194,0.34152476275259125,0.4527766799488756,0.4662808299494867,0.45256646897788544,0.31920335470752637,0.3939846131708873,0.4239551176458739,0.32709656165821294,0.3258084083908009,0.4239320038780462,0.4059860155242333,0.4252532512068897,0.34339794572471416,0.31848044724518737,0.3885575161054875,0.39390093455970665,0.39831867818837996
Anivia,0.26313979446231495,0.5069826300555518,0.2938787896879626,0.41982608480620853,0.3951430309245323,0.3796155252533431,1.0,0.5271636721154012,0.38819283761654333,0.416921150165912,0.527124460419261,0.9543063210568052,0.5230169515889238,0.22878118234818037,0.38114793619207366,0.527396249264793,0.3969454533124841,0.38596187889392486,0.3368827586783616,0.48851482765274573,0.4097621476599034,0.4336911470812468,0.30413827072633215,0.41972410225035617,0.21956693811907754,0.38593556976694354,0.3714047299928743,0.4604741299897135,0.3837980497831269,0.4222683703634956,0.5046646923481729,0.30459420311734103,0.3919371145951095,0.4603831806429374,0.3039992775226328,0.26411729138526535,0.3152056039408552,0.8360308994071468,0.38252231278600346,0.3803518664910396,0.3036655872730599,0.5297504296181776,0.2985016234268374,0.3513225448824206,0.5271973521596636,0.5249382639645981,0.307474850470234,0.2972473215587286,0.34093425319295895,0.41735201020924884,0.38168690789006654,0.3086965378208885,0.43167534928447315,0.3850721444934872,0.5052051434514139,0.47850334491236624,0.43230320937729827,0.34265736013529813,0.3493492171490839,0.3111020898141232,0.4107898680618103,0.3048244787127342,0.3844506367310024,0.27105767472932435,0.41855399616608324,0.5060060169162995,0.24840492856878466,0.349001066982054,0.432974598622873,0.5270031040253668,0.4087636464538711,0.5248400023599704,0.5496180296991873,0.400691791505319,0.505480885571981,0.4160487064609383,0.3021492323318923,0.5259985743378055,0.38419271080797235,0.2730320750995479,0.5210349535367517,0.5260645436421407,0.30122785185562523,0.40677542708166914,0.548726297610837,0.45979247822236213,0.3203782111480276,0.3274284378062516,0.37390771020805497,0.29682861423678764,0.5481055360452806,0.3084847200945256,0.37434066084795836,0.3301769884037864,0.3903154960147738,0.3488718517399031,0.3751908112524831,0.4365040718255194,0.29841373731744103,0.2471984801676439,0.40703336401461987,0.5258254645105495,0.27364154031478505,0.2200876864627318,0.21905666178438984,0.35260535853685887,0.4852960433948586,0.386980511359947,0.34993250521653985,0.422432371502252,0.507396030962729,0.25376335294933333,0.34153337480279783,0.3045367570736242,0.23481606075104275,0.3424016615317224,0.3109075192342798,0.3866505429645661,0.3002306753437953,0.5254442524392499,0.5267536641211809,0.5029169541134879,0.423609403185637,0.9778519911404886,0.3830151586611415,0.5308445356584377,0.352810134408189,0.3530103239152568,0.3785349271730899,0.42750063469473765,0.3714172095817234,0.30695537248002536,0.23328267926968763,0.9736083392620991,0.3747256026842041,0.29619679006737665,0.36953612591824936,0.42194353569865994,0.36785625827049373,0.527806395393072,0.5487835651299546,0.5275517573200114,0.2984074216372635,0.23188030831677692,0.5260687928563876,0.424259640277439,0.3025586322333276,0.2994252924390722,0.3060172541469342,0.38513275152990567,0.5477042475783724,0.7556820585860444,0.28346306008396555,0.30727157282457146,0.30677790606739735,0.5258428641432398,0.2979415570050934,0.29363237219237903,0.3804007957141192,0.5493841968688271,0.5478509206758626,0.5271861366109729
Annie,0.2749715527018097,0.5273338708504102,0.299704433049286,0.433416748831413,0.35629963858573377,0.39118070430131247,0.5271636721154012,1.0,0.39882947403991725,0.387325993545291,0.5470948703096762,0.5265663056631613,0.49638842645329795,0.23726019888473215,0.34722800500430495,0.49862101221505184,0.3584916218827433,0.3981858355290709,0.34220613077294293,0.5088950585298924,0.4241658504062431,0.44860049371092436,0.30867323630659405,0.4320315763652809,0.22752152784799962,0.8466521699883863,0.3818597777121193,0.4790864914820284,0.394303657421992,0.43540108860903914,0.4772817602416972,0.3076140909654991,0.852937518643951,0.43115981116991076,0.3075625026600697,0.27601023687454546,0.7766861002795489,0.3946668101131735,0.3928124941766308,0.38981159893442086,0.30733386363102216,0.5107458988629198,0.3016084997000658,0.35693269753871437,0.5061985059009543,0.4978916918300079,0.3109496326487854,0.29909200788053625,0.3449577107799128,0.432548457195121,0.394321911840796,0.31217448243896917,0.44678485512965016,0.3967480794672074,0.4806442844886123,0.4945210836127846,0.4448240224506823,0.3623977053505052,0.3105528820977506,0.3120426139385418,0.4286007616836546,0.3075608614852361,0.39595809435577334,0.27715839588323876,0.43273290323748825,0.5264693540009316,0.7005003745452315,0.30667481854693307,0.44500455258573934,0.5481654540504368,0.42219476434661396,0.49844780265169975,0.5268216185620637,0.3743393167651697,0.5263192694429151,0.3855766098762101,0.3072177962149188,0.4989582049264787,0.39616690388052306,0.28576129591015303,0.4941429419002352,0.4992731978253564,0.30338934208891793,0.36685792650854776,0.5268444452587776,0.47882501064009064,0.32280232617931004,0.334170633490924,0.38426046553633963,0.29919855041218024,0.5266121581075286,0.3109787555385308,0.3444789065598186,0.29691272624993853,0.35320578764087945,0.35524836687279526,0.3869051348262266,0.39556776242640324,0.3013677618958437,0.2526722757577785,0.3681143970624504,0.49928800398756856,0.28232405092547286,0.2278973508562866,0.2269478890170578,0.36861357815374,0.5069032619131426,0.39730290559923015,0.35467607447443034,0.3907968815917015,0.48119052134912554,0.22550792024377136,0.30288252397941107,0.25940601217960546,0.2398074625647331,0.34864856305431735,0.312006571151899,0.3971294585202388,0.3025892551409114,0.4991722293851085,0.4987754242994301,0.48427391340670706,0.4371334197202741,0.5485536980290243,0.35065720398775113,0.5095471031727534,0.35823014799616704,0.31090322811245874,0.38850359003963675,0.39355881832409534,0.38373348791376677,0.30986177037699647,0.2383154697162786,0.5475987482764162,0.3860515563583685,0.3000393937566668,0.37799990699672237,0.4358452712520138,0.829984160801559,0.5483704314749691,0.5261988696234783,0.5482577095452177,0.3014397367197664,0.24056487071462457,0.5483439905054972,0.4506081414697831,0.3041502700234503,0.30280949075160796,0.3089111843589578,0.3960525396660533,0.5266762279535562,0.3098757885058339,0.7424401840000536,0.3057436319289557,0.31031825510185224,0.49551146371914667,0.2735725317931463,0.3000983298841599,0.393182044779415,0.5271148508208705,0.5266307963988162,0.49961932661392994
Aphelios,0.2896684241211537,0.39059761424161693,0.31026352289855436,0.48172846019702,0.31542130478717745,0.31027095418912276,0.38819283761654333,0.39882947403991725,0.9999999999999999,0.9768050036489303,0.39639380767758897,0.4366948348819607,0.39913547146538364,0.3016644563582087,0.3118185801391789,0.39813771600233816,0.31748708974626527,0.5486330736522839,0.35110419191324194,0.4264865702016363,0.30780161430060354,0.4999682444860053,0.3641580989309557,0.3127427127356556,0.28516971210576747,0.9992656617312736,0.3076987273409853,0.390620576227313,0.31229851935073355,0.9779920759522986,0.38697788394610594,0.3623002145151791,0.3200990416639083,0.30939710360794004,0.36719454059314016,0.2909937999227354,0.37924286746380237,0.3113095764529955,0.49694945570983085,0.31357353087724726,0.35877841286951095,0.38407471776464397,0.3570965860008544,0.36361582360958966,0.38140589164599603,0.3995995847072885,0.3654705015597302,0.3504934123848571,0.39444335662057206,0.9770960879854602,0.5481353709230173,0.3665300857506898,0.9493986000523555,0.99942408130025,0.3909640978761796,0.8457958675301054,0.3153293484278651,0.24122881365203935,0.3647338952415931,0.36452217806211473,0.3867189148875353,0.3665794049415349,0.49908267577841037,0.32724666690261595,0.5271756697015103,0.39069363685825326,0.3076182697805669,0.3663040838424386,0.33018234497964843,0.3981412293612819,0.9600864281603527,0.39989859996672567,0.38866170565487523,0.3054768404228951,0.3907025813566154,0.3090059026639135,0.363011637299288,0.3997891532379108,0.5490967685656473,0.250459362174329,0.39780426256205215,0.39982335923054607,0.358075911153297,0.3236969545509812,0.3900794006370974,0.3904939528088705,0.41986337563220444,0.34443703721148544,0.3093475945050681,0.3508375745789627,0.3903119527388587,0.3649866044291672,0.3529915707233585,0.3460766631426684,0.36050343089792614,0.36337252203069714,0.4813439141857876,0.34569733828650356,0.3567363686359477,0.31497822161506733,0.32541861078158146,0.3998124540237332,0.29609022115470846,0.285532382760714,0.2881202441505372,0.2553059758001232,0.3833912177315498,0.549493973570949,0.31599551071042525,0.5273240288608853,0.43543926712013414,0.2807832080055614,0.35801504120253586,0.31174028857572134,0.2992397155967762,0.31208367042193996,0.3646530549762719,0.5495028464502599,0.357641198544076,0.39988514178791995,0.3992152151910037,0.40965673063683145,0.3181847562650171,0.39750674979860984,0.3589735984883806,0.3818264285735976,0.3659244473572959,0.3702624598535781,0.4820640227563935,0.4477624510181719,0.5251620058817399,0.3641157134443141,0.29799035584508626,0.39973784374221516,0.5266021157228936,0.3561978616780523,0.4291162726073735,0.5281989860084733,0.5091978547877493,0.3968886564825438,0.3890593711386342,0.3975347045474922,0.3570896386506129,0.3002514111444376,0.3993653056328451,0.322420282961059,0.3548380370163351,0.3581773555737166,0.35968917394956446,0.5490518987243574,0.3906538908902818,0.3649396343986127,0.34413255815856625,0.30997218096299956,0.3650152846295853,0.3952295010742804,0.24896976403728027,0.3116501455840737,0.5475145732851278,0.38977917056314737,0.3905636623380482,0.3992844108487894
